BLOCK	UNIT	HHSIZE	HHPERA	HHPERB1	HHPERB2	HHPERD1	HHPERD2	HHPERE1	HHPERE2	HHPERF1	HHPERF2	HHPERG1	HHPERG2	HHPERH1	HHPERH2	NUEMPNIH	NUIRH	EMPINCH	INVSTH	GOVINCH	OTINCH	TOTINCH	DTYPEH	BUILTH	TENURH	MORGH	ROOMH	BROOMH	VALUEH	GROSRTH	OMPH	HMAGE	HMSEX	HMMTN	HMHLOS	HMOCC91	HMLFACT	HMWKSWK	HMEMPIN	SHMAGE	SHMSEX	SHMMTN	SHMHLOS	SHMOCC91	SHMLFACT	SHMWKSWK	SHMEMPIN
84	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	30000	0	0	0	30000	2	5	1	1	3	1	80000	.	1046	2	1	1	2	4	1	51	30000	.	.	.	.	.	.	.	.
84	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	30000	0	0	0	30000	2	4	2	.	2	0	.	550	.	2	1	3	3	8	1	52	30000	.	.	.	.	.	.	.	.
84	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	30000	0	0	0	30000	2	3	2	.	3	1	.	554	.	2	2	1	4	10	1	52	30000	.	.	.	.	.	.	.	.
84	6	4	0	0	0	1	0	1	2	0	0	0	0	0	0	2	3	30000	0	7200	12000	49200	6	5	2	.	6	3	.	808	.	5	1	1	6	.	13	.	19200	2	2	1	2	11	1	0	0
84	7	3	0	0	0	0	0	1	1	0	0	0	1	0	0	2	2	28000	2000	5000	0	35000	1	3	1	1	5	2	200000	.	1432	2	1	3	3	8	1	52	19000	1	2	3	3	12	1	26	16000
84	8	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	2	15000	15000	4202	0	34202	1	7	1	2	10	5	55000	.	425	3	1	5	5	.	13	.	19202	1	2	5	5	10	1	52	15000
85	1	3	0	0	0	0	0	1	1	0	0	0	1	0	0	2	3	30000	0	26647	1610	58257	1	7	1	1	10	5	400000	.	2218	5	1	1	3	8	1	52	24000	2	2	1	2	7	1	52	24000
85	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	15004	14966	0	0	29970	1	2	1	2	6	2	225000	.	241	5	2	1	2	7	1	52	20966	1	1	1	7	6	1	52	9004
85	3	4	0	1	0	0	0	2	1	0	0	0	0	0	0	3	4	27815	2000	4700	0	34515	5	1	1	2	2	0	220000	.	230	5	1	3	7	9	1	48	2000	3	2	3	5	2	1	48	12774
85	4	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	29768	15684	46710	92162	1	2	1	2	8	3	452000	.	292	6	1	1	7	.	13	.	61662	1	2	1	3	.	13	.	30500
85	5	3	0	0	0	0	1	1	1	0	0	0	0	0	0	2	2	23859	5874	6649	0	36382	1	4	2	.	10	4	.	1297	.	3	1	1	2	12	1	52	34382	1	2	1	2	.	13	.	0
85	6	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	2	28220	1070	8857	0	38147	1	3	1	1	6	3	275000	.	565	6	1	1	2	2	1	0	12050	2	2	1	1	12	1	0	26097
85	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	18525	10720	14740	36340	80325	1	2	1	2	7	3	442000	.	366	6	1	3	7	3	12	9	67615	1	2	3	3	.	13	.	12710
85	8	5	0	0	1	1	0	1	1	0	0	0	0	0	1	4	5	28790	400	11244	0	40434	1	6	1	2	9	4	360000	.	267	4	1	3	6	13	1	52	13575	1	2	3	6	13	1	52	11990
86	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	2	2	29093	0	4300	0	33393	1	5	1	1	5	3	200000	.	916	4	2	1	5	11	1	8	6700	.	.	.	.	.	.	.	.
86	2	3	0	0	1	1	0	0	1	0	0	0	0	0	0	3	3	29027	0	5761	3000	37788	6	4	2	.	4	2	.	655	.	3	2	1	7	10	1	52	28388	.	.	.	.	.	.	.	.
86	3	3	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2	29000	0	1463	0	30463	1	6	2	.	6	3	.	700	.	2	1	1	2	12	1	50	27863	1	2	1	6	10	9	4	2600
86	4	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	29000	0	4200	0	33200	4	1	2	.	5	2	.	590	.	1	1	1	5	3	1	20	19200	.	.	.	.	.	.	.	.
86	5	4	0	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0	29000	1847	0	30847	1	1	1	2	10	5	457000	.	533	3	2	3	5	.	13	.	26847	4	1	3	7	.	13	.	4000
86	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	29000	0	0	0	29000	1	4	1	1	5	2	100000	.	1402	3	2	1	2	2	1	48	29000	.	.	.	.	.	.	.	.
86	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	28000	200	0	0	28200	6	6	1	2	4	1	150000	.	266	3	2	1	4	10	1	49	28200	.	.	.	.	.	.	.	.
86	8	3	0	0	0	0	1	0	1	0	0	1	0	0	0	2	3	28188	0	9794	9741	47723	1	3	1	2	10	5	290000	.	350	6	1	3	2	.	13	.	19535	2	2	1	2	11	1	52	23851
87	1	5	0	1	0	1	1	0	1	1	0	0	0	0	0	2	2	28000	0	935	0	28935	1	2	1	2	10	5	407000	.	308	5	1	1	7	3	1	50	14935	2	2	1	7	3	1	48	14000
87	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	28000	0	0	0	28000	1	3	1	1	4	2	80000	.	737	5	1	1	2	13	1	52	28000	.	.	.	.	.	.	.	.
87	3	3	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2	28000	0	4764	0	32764	6	6	1	1	7	3	20000	.	972	4	1	1	5	9	1	35	28764	1	2	1	5	11	1	24	4000
87	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	28000	0	0	0	28000	1	2	2	.	5	2	.	1300	.	1	1	1	6	11	1	52	28000	.	.	.	.	.	.	.	.
87	5	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	16000	12000	24733	4500	57233	4	5	1	1	8	3	275000	.	1534	3	2	3	3	13	1	52	57233	.	.	.	.	.	.	.	.
87	6	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	24000	4000	8124	0	36124	5	5	1	2	5	3	392000	.	265	5	2	3	1	.	14	.	8124	.	.	.	.	.	.	.	.
87	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	27800	100	0	0	27900	5	6	2	.	3	1	.	500	.	2	2	3	5	7	1	52	27900	.	.	.	.	.	.	.	.
87	8	3	0	0	0	0	0	0	1	0	0	0	1	1	0	1	3	26000	1835	22289	11562	61686	1	3	1	2	4	2	200000	.	445	7	1	1	1	.	13	.	12476	2	2	3	1	.	13	.	23210
88	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	27831	12076	2367	42274	1	2	1	2	8	5	250000	.	172	8	1	3	7	.	13	.	38126	1	2	3	5	.	13	.	4148
88	2	4	0	0	0	0	2	1	1	0	0	0	0	0	0	2	3	9711	18040	6100	0	33851	1	7	1	2	8	5	400000	.	396	5	1	3	2	.	14	.	8600	2	2	3	2	11	1	16	11766
88	3	2	0	0	1	0	0	0	1	0	0	0	0	0	0	2	2	27682	0	824	3919	32425	1	5	1	2	7	3	159000	.	192	3	2	1	5	2	1	52	31299	.	.	.	.	.	.	.	.
88	4	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	25160	2346	1915	0	29421	6	6	2	.	6	3	.	540	.	3	2	1	5	7	1	52	29421	.	.	.	.	.	.	.	.
88	5	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	26580	834	0	0	27414	1	5	1	2	6	3	158000	.	117	3	1	3	5	10	1	52	27414	.	.	.	.	.	.	.	.
88	6	2	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	26884	287	1200	0	28371	4	7	1	2	5	3	160000	.	191	3	2	3	7	7	1	40	20371	.	.	.	.	.	.	.	.
88	7	6	1	1	3	0	0	0	1	0	0	0	0	0	0	2	2	27012	0	4511	9600	41123	1	7	1	2	10	5	240000	.	276	3	2	1	7	3	1	52	38111	.	.	.	.	.	.	.	.
88	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	27000	0	0	0	27000	1	1	1	1	4	1	200000	.	965	4	1	1	7	6	1	50	27000	.	.	.	.	.	.	.	.
89	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	27000	0	8294	0	35294	1	3	1	1	5	2	28000	.	733	5	1	1	2	9	1	48	31147	1	2	1	2	.	13	.	4147
89	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0	2	2	26960	0	842	0	27802	4	5	2	.	7	3	.	895	.	5	1	3	1	9	1	52	25802	2	2	3	1	.	13	.	0
89	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	33244	-6300	17770	0	44714	5	2	1	2	9	5	280000	.	370	3	1	3	7	8	1	0	13770	1	2	3	7	2	1	52	30944
89	4	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	26886	0	26297	53183	1	3	1	2	6	2	390000	.	248	5	1	1	7	.	13	.	35177	2	2	1	5	.	13	.	18006
89	5	5	0	1	0	0	2	0	1	0	0	1	0	0	0	2	3	26865	0	14975	0	41840	4	1	2	.	4	2	.	597	.	6	1	3	3	.	13	.	14975	2	2	3	1	.	13	.	0
89	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	23146	3696	0	0	26842	6	5	1	1	7	4	20000	.	1216	4	2	1	3	7	1	40	26842	.	.	.	.	.	.	.	.
89	7	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	4885	21824	4691	24994	56394	1	3	1	2	9	3	250000	.	221	5	1	1	7	.	13	.	38160	1	2	3	5	7	2	12	18234
89	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	11719	14604	3410	0	29733	1	3	1	2	6	3	250000	.	370	5	2	1	7	11	1	52	29733	.	.	.	.	.	.	.	.
90	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	26166	11989	21200	59355	1	4	1	2	8	3	280000	.	100	5	1	3	1	.	13	.	27496	1	2	3	1	.	13	.	31859
90	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	25000	1113	15855	864	42832	1	5	1	2	7	4	250000	.	296	6	2	1	3	.	13	.	8308	1	1	1	3	2	1	40	34524
90	3	3	0	0	0	0	1	0	1	0	0	0	0	1	0	2	3	21291	4735	9677	1372	37075	1	3	1	2	8	2	377000	.	380	5	2	1	7	5	1	48	15815	5	1	1	4	.	13	.	20260
90	4	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	15000	11000	8408	0	34408	1	5	1	2	9	4	180000	.	272	4	2	1	5	7	1	24	25808	.	.	.	.	.	.	.	.
90	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	26000	0	0	0	26000	1	4	2	.	5	3	.	665	.	2	1	1	2	2	1	52	26000	.	.	.	.	.	.	.	.
90	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	26000	0	0	0	26000	5	5	2	.	3	1	.	525	.	1	1	3	2	9	4	32	26000	.	.	.	.	.	.	.	.
90	7	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	24000	1963	6017	14203	46183	1	3	1	2	7	3	180000	.	175	5	1	3	1	.	13	.	22183	.	.	.	.	.	.	.	.
90	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	25708	0	4257	16305	46270	5	2	1	1	8	4	172000	.	1260	4	1	1	7	2	3	24	46270	.	.	.	.	.	.	.	.
91	1	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	25281	178	17979	620	44058	1	3	1	1	4	2	120000	.	1097	3	2	1	5	2	12	52	32058	1	1	2	3	2	1	52	12000
91	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	25300	0	4000	900	30200	5	5	2	.	5	3	.	683	.	1	1	1	4	13	1	22	16800	.	.	.	.	.	.	.	.
91	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	25000	250	0	0	25250	2	4	2	.	3	1	.	641	.	2	2	1	2	11	1	49	25250	.	.	.	.	.	.	.	.
91	4	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	25000	0	975	0	25975	6	7	1	2	7	2	265000	.	287	2	1	3	7	7	2	52	25975	.	.	.	.	.	.	.	.
91	5	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	25000	0	975	0	25975	1	2	1	1	4	2	130000	.	1025	3	2	1	6	3	1	52	25975	.	.	.	.	.	.	.	.
91	6	3	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	25000	0	10778	0	35778	1	3	2	.	7	3	.	1033	.	2	2	1	2	10	1	0	10778	.	.	.	.	.	.	.	.
91	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	25000	0	0	0	25000	2	4	2	.	2	0	.	510	.	2	2	3	4	7	11	52	25000	.	.	.	.	.	.	.	.
91	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	24980	0	8241	0	33221	1	2	2	.	6	3	.	764	.	2	2	1	4	3	1	36	24260	1	1	1	4	3	1	20	8961
92	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	24962	17010	16690	58662	1	7	1	1	10	3	25000	.	2218	7	1	1	7	.	13	.	46334	2	2	1	7	.	13	.	12328
92	2	5	0	1	0	0	1	0	2	0	0	0	0	1	0	3	4	24800	0	28326	3600	56726	1	5	2	.	9	4	.	1057	.	2	2	1	4	13	1	10	16178	.	.	.	.	.	.	.	.
92	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	24734	7434	0	32168	1	2	1	2	4	2	90000	.	99	7	1	1	3	.	13	.	32168	.	.	.	.	.	.	.	.
92	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	21031	3689	1179	0	25899	4	5	1	1	10	5	200000	.	604	5	2	1	7	3	1	43	25899	.	.	.	.	.	.	.	.
92	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	23999	633	0	0	24632	2	6	2	.	4	2	.	825	.	1	1	1	7	3	1	16	9632	.	.	.	.	.	.	.	.
92	6	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	20000	4550	0	2760	27310	5	2	2	.	4	2	.	692	.	4	1	1	2	6	1	52	20000	5	2	1	2	.	13	.	7310
92	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	23726	450	8296	5985	38457	1	1	1	2	7	2	200000	.	128	6	1	3	1	9	1	30	34309	1	2	3	2	.	13	.	4148
92	8	3	0	0	0	1	0	1	1	0	0	0	0	0	0	1	2	24050	0	810	1035	25895	1	2	1	1	4	2	180000	.	892	4	1	3	7	14	1	49	24050	1	2	3	7	13	12	52	1845
93	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	24000	0	0	0	24000	1	5	1	1	10	4	185000	.	847	2	1	1	7	12	1	52	24000	.	.	.	.	.	.	.	.
93	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	24000	0	0	0	24000	8	4	1	2	4	1	20000	.	99	4	1	1	2	12	1	50	24000	.	.	.	.	.	.	.	.
93	3	4	0	1	2	0	0	0	1	0	0	0	0	0	0	1	1	24000	0	2925	0	26925	1	5	1	1	10	4	170000	.	1105	2	2	1	6	7	1	52	26925	.	.	.	.	.	.	.	.
93	4	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	24000	0	975	0	24975	5	3	2	.	4	2	.	730	.	3	2	3	7	7	1	52	24975	.	.	.	.	.	.	.	.
93	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	24000	0	0	0	24000	5	6	2	.	2	0	.	550	.	3	2	1	5	11	1	52	24000	.	.	.	.	.	.	.	.
93	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	24000	0	0	8400	32400	1	7	1	2	10	4	383000	.	400	5	1	3	5	2	12	20	24000	2	2	5	5	.	13	.	8400
93	7	3	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	24000	0	2378	0	26378	5	4	2	.	5	3	.	850	.	3	1	1	2	9	1	40	26378	3	2	1	2	.	13	.	0
93	8	7	0	3	0	0	0	1	3	0	0	0	0	0	0	2	3	9825	14153	6698	0	30676	1	7	1	1	7	5	414000	.	2218	3	2	3	3	.	14	.	11887	1	1	3	7	.	13	.	0
94	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	23937	0	0	3270	27207	1	3	1	2	9	4	290000	.	428	5	1	1	2	2	1	52	27207	1	2	1	1	.	13	.	0
94	2	3	0	0	1	0	0	0	0	0	1	1	0	0	0	2	2	23640	0	0	0	23640	1	3	1	1	8	4	215000	.	1190	6	1	1	7	4	1	52	6000	2	2	1	3	7	1	52	17640
94	3	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	23510	22338	1872	47720	6	7	1	2	4	2	69000	.	108	8	2	1	1	.	14	.	19711	.	.	.	.	.	.	.	.
94	4	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	19000	4500	5700	0	29200	6	5	1	2	5	3	190000	.	429	5	1	1	2	8	2	30	27700	1	2	1	2	.	13	.	1500
94	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	23288	0	0	0	23288	2	4	2	.	3	1	.	573	.	4	1	1	6	1	11	52	23288	.	.	.	.	.	.	.	.
94	6	4	1	0	0	1	1	0	1	0	0	0	0	0	0	3	3	23185	0	675	0	23860	6	4	2	.	5	3	.	588	.	4	2	1	4	11	1	16	10675	.	.	.	.	.	.	.	.
94	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	23000	0	0	0	23000	1	4	1	1	5	3	190000	.	900	3	1	3	2	14	1	52	23000	.	.	.	.	.	.	.	.
94	8	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	23000	0	800	0	23800	2	1	2	.	6	2	.	612	.	2	2	1	4	11	1	30	6800	.	.	.	.	.	.	.	.
95	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	22654	12125	0	34779	1	6	1	2	7	3	195000	.	295	7	1	1	2	.	13	.	30631	1	2	1	2	.	14	.	4148
95	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	22000	325	0	0	22325	4	4	2	.	5	3	.	900	.	2	2	1	2	11	1	50	22325	1	1	1	2	.	14	.	0
95	3	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	21516	779	3151	1936	27382	8	5	1	1	4	1	70000	.	419	5	1	1	4	6	1	52	18924	1	2	1	5	10	1	50	8458
95	4	7	2	1	1	0	0	1	2	0	0	0	0	0	0	3	3	22200	0	9609	0	31809	5	5	1	1	8	5	414000	.	725	3	1	3	2	12	1	4	7200	2	2	3	7	8	1	27	17109
95	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	22000	0	0	0	22000	1	3	1	1	7	2	185000	.	1417	3	1	3	7	3	1	52	15000	1	2	1	7	3	1	52	7000
95	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	22000	0	281	0	22281	1	1	1	1	8	2	200000	.	1192	2	1	1	5	10	1	22	281	1	2	1	7	4	1	52	22000
95	7	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	21800	4400	3300	29500	1	5	1	2	10	3	250000	.	291	5	1	1	7	10	9	0	16400	1	2	1	3	.	13	.	13100
95	8	6	1	0	0	0	0	1	3	0	0	0	1	0	0	2	3	19000	2700	15838	5000	42538	1	3	2	.	8	4	.	870	.	3	1	5	6	14	1	12	21438	1	2	5	7	11	3	24	9000
96	1	4	0	0	0	1	0	3	0	0	0	0	0	0	0	3	3	21665	0	11892	0	33557	5	4	2	.	6	3	.	620	.	3	1	3	1	13	1	36	10586	.	.	.	.	.	.	.	.
96	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	21516	0	0	0	21516	2	4	2	.	3	1	.	530	.	4	2	1	7	7	1	52	21516	.	.	.	.	.	.	.	.
96	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	21312	0	12000	0	33312	2	4	2	.	4	2	.	739	.	2	1	1	2	6	1	35	21312	1	2	1	4	13	2	0	12000
96	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	21000	177	0	0	21177	6	7	1	1	4	2	190000	.	2218	2	2	1	7	3	1	52	21177	.	.	.	.	.	.	.	.
96	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	21000	166	0	0	21166	2	4	2	.	3	1	.	617	.	4	1	3	3	12	4	30	12166	1	2	1	3	10	1	40	9000
96	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	21000	0	354	0	21354	8	6	1	2	1	0	20000	.	99	6	1	1	2	12	1	52	21354	.	.	.	.	.	.	.	.
96	7	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	21000	0	1484	0	22484	1	5	1	2	6	3	200000	.	236	4	1	1	2	14	1	49	509	2	2	1	2	11	1	52	21975
96	8	4	0	0	0	0	1	0	2	1	0	0	0	0	0	3	4	9705	11090	0	0	20795	1	5	1	2	6	4	200000	.	122	5	1	3	4	13	12	15	6813	2	2	3	2	11	2	12	7182
97	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	17519	2946	0	0	20465	4	2	2	.	3	1	.	775	.	3	2	1	5	10	1	44	20465	.	.	.	.	.	.	.	.
97	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	20450	18233	0	38683	8	6	1	2	5	2	90000	.	99	7	1	1	2	.	13	.	18883	2	2	1	5	.	13	.	19800
97	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	19402	887	0	0	20289	1	2	1	1	6	2	180000	.	1296	2	2	1	3	10	1	17	10308	1	1	1	5	11	1	18	9981
97	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	20229	7817	12847	40893	1	2	1	2	7	3	363000	.	291	8	1	1	7	.	13	.	40893	.	.	.	.	.	.	.	.
97	5	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	14030	6161	12235	5231	37657	1	7	1	2	8	4	270000	.	466	5	2	3	6	.	13	.	25263	.	.	.	.	.	.	.	.
97	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	20000	0	2970	0	22970	1	7	1	1	8	4	185000	.	847	1	1	1	5	14	4	45	22970	.	.	.	.	.	.	.	.
97	7	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	20000	0	7162	2400	29562	1	2	1	1	4	2	150000	.	725	2	1	1	5	9	1	50	25962	4	2	1	5	.	13	.	3600
97	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	20000	0	370	0	20370	6	5	1	2	7	3	145000	.	268	6	2	1	3	10	1	52	20370	.	.	.	.	.	.	.	.
98	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	20000	0	0	0	20000	2	7	2	.	4	1	.	567	.	2	2	1	6	11	1	48	20000	.	.	.	.	.	.	.	.
98	2	3	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	20000	0	1950	0	21950	6	4	1	2	3	1	150000	.	354	3	2	3	7	2	1	30	21950	.	.	.	.	.	.	.	.
98	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	19601	17282	5905	42788	6	5	1	2	5	3	200000	.	725	6	2	1	7	.	13	.	32833	.	.	.	.	.	.	.	.
98	4	3	0	0	0	1	0	1	1	0	0	0	0	0	0	3	3	19593	0	0	0	19593	1	7	1	1	5	3	280000	.	544	4	1	5	2	13	1	52	10641	2	2	5	1	13	1	52	4752
98	5	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	19200	0	5186	10119	34505	1	3	1	2	6	2	175000	.	210	5	1	1	2	8	1	52	29319	4	2	1	2	.	13	.	5186
98	6	4	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	19000	0	2925	4800	26725	1	5	1	1	7	4	140000	.	670	3	2	1	4	10	1	52	26725	.	.	.	.	.	.	.	.
98	7	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	18923	11276	3026	33225	1	2	1	2	5	1	442000	.	338	6	1	1	5	.	13	.	27056	2	2	1	2	.	13	.	6169
98	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	18875	0	0	0	18875	6	7	1	1	3	1	100000	.	737	2	2	1	4	3	1	49	18875	.	.	.	.	.	.	.	.
99	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	18756	5345	24638	48739	1	5	1	2	7	3	454000	.	189	6	1	1	4	.	13	.	48239	2	2	1	4	.	13	.	500
99	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	9438	9175	263	0	18876	2	4	2	.	3	1	.	630	.	5	2	1	4	.	13	.	18876	.	.	.	.	.	.	.	.
99	3	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	18500	0	0	0	18500	5	7	2	.	5	2	.	700	.	1	2	7	4	10	1	48	10000	4	1	1	4	9	1	8	8500
99	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	18000	0	0	0	18000	2	4	2	.	3	1	.	710	.	4	2	1	7	11	1	50	18000	.	.	.	.	.	.	.	.
99	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	17925	7309	6234	31468	2	4	2	.	3	1	.	710	.	6	2	1	2	.	14	.	31468	.	.	.	.	.	.	.	.
99	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	14922	2913	2929	7208	27972	1	3	1	2	5	3	250000	.	442	6	2	1	4	7	1	52	27972	.	.	.	.	.	.	.	.
99	7	3	0	0	0	0	0	0	2	0	0	1	0	0	0	1	3	16259	1565	18688	12632	49144	1	5	1	1	9	5	407000	.	908	6	1	1	5	9	11	0	14410	2	2	1	3	11	11	0	14410
99	8	4	0	2	0	0	0	1	1	0	0	0	0	0	0	2	2	17781	0	3183	6000	26964	1	5	2	.	5	3	.	933	.	3	2	1	5	3	12	20	13864	.	.	.	.	.	.	.	.
100	1	5	0	1	2	0	0	1	1	0	0	0	0	0	0	2	2	17671	0	5805	0	23476	1	4	1	2	5	3	150000	.	157	3	1	3	7	8	1	33	8420	1	2	3	7	12	1	50	15056
100	2	5	0	0	0	1	2	0	1	1	0	0	0	0	0	2	4	10506	7143	18433	19537	55619	1	3	2	.	7	3	.	897	.	5	1	3	6	.	13	.	32055	2	2	1	5	.	13	.	12042
100	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	17510	6978	0	24488	1	2	1	2	5	1	150000	.	211	6	2	1	3	.	13	.	24488	.	.	.	.	.	.	.	.
100	4	5	0	1	1	1	0	1	1	0	0	0	0	0	0	5	5	17260	0	4205	0	21465	6	6	2	.	4	2	.	843	.	4	1	3	7	13	2	20	4980	1	2	3	7	10	1	40	12225
100	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	17100	4148	0	21248	1	3	1	2	7	3	418000	.	371	8	2	1	2	.	13	.	21248	.	.	.	.	.	.	.	.
100	6	5	1	1	0	1	0	1	1	0	0	0	0	0	0	2	3	17000	0	30153	0	47153	1	4	2	.	5	3	.	1300	.	2	2	1	2	.	13	.	14153	.	.	.	.	.	.	.	.
100	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	17000	0	0	0	17000	6	6	2	.	6	2	.	798	.	3	1	1	3	11	1	50	17000	.	.	.	.	.	.	.	.
100	8	4	0	1	0	0	0	0	1	0	0	0	1	1	0	1	2	16800	0	9255	0	26055	1	5	2	.	5	3	.	650	.	4	2	3	1	8	1	52	17775	.	.	.	.	.	.	.	.
